3W61: ORGANISM_SCIENTIFIC: MAGNETOSPIRILLUM GRYPHISWALDENSE
3CIM: ORGANISM_SCIENTIFIC: SYNECHOCYSTIS SP.
4Y7L: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI 2-156-04_S3_C3
5EWU: ORGANISM_SCIENTIFIC: ARABIDOPSIS THALIANA
1JYK: ORGANISM_SCIENTIFIC: STREPTOCOCCUS PNEUMONIAE
4X33: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
3WVA: ORGANISM_SCIENTIFIC: METHANOCALDOCOCCUS JANNASCHII
4RK4: ORGANISM_SCIENTIFIC: LACTOBACILLUS CASEI ATCC 334
2F5T: ORGANISM_SCIENTIFIC: THERMOCOCCUS LITORALIS
5FD9: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE (STRAIN ATCC 204508 /
3BS4: ORGANISM_SCIENTIFIC: PYROCOCCUS HORIKOSHII
3ILW: ORGANISM_SCIENTIFIC: MYCOBACTERIUM TUBERCULOSIS
3LYH: ORGANISM_SCIENTIFIC: MARINOBACTER AQUAEOLEI
3CXN: ORGANISM_SCIENTIFIC: HELICOBACTER PYLORI
1PZ4: ORGANISM_SCIENTIFIC: AEDES AEGYPTI
1KKO: ORGANISM_SCIENTIFIC: CITROBACTER AMALONATICUS
1YG9: ORGANISM_SCIENTIFIC: BLATTELLA GERMANICA
3COV: ORGANISM_SCIENTIFIC: MYCOBACTERIUM TUBERCULOSIS
2OPL: ORGANISM_SCIENTIFIC: GEOBACTER SULFURREDUCENS
5JBX: ORGANISM_SCIENTIFIC: MYXOCOCCUS XANTHUS (STRAIN DK 1622)
4YPO: ORGANISM_SCIENTIFIC: MYCOBACTERIUM TUBERCULOSIS
3DO8: ORGANISM_SCIENTIFIC: ARCHAEOGLOBUS FULGIDUS
3QPA: ORGANISM_SCIENTIFIC: NECTRIA HAEMATOCOCCA
1DG6: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1H97: ORGANISM_SCIENTIFIC: PARAMPHISTOMUM EPICLITUM
2GKG: ORGANISM_SCIENTIFIC: MYXOCOCCUS XANTHUS
5AIG: ORGANISM_SCIENTIFIC: UNIDENTIFIED
3DLC: ORGANISM_SCIENTIFIC: METHANOCOCCUS MARIPALUDIS
4H4N: ORGANISM_SCIENTIFIC: BACILLUS ANTHRACIS
3TDU: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3RO3: ORGANISM_SCIENTIFIC: MUS MUSCULUS
4B5O: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2FRG: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4IX3: ORGANISM_SCIENTIFIC: MICROMONAS
3D59: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3UEJ: ORGANISM_SCIENTIFIC: MUS MUSCULUS
1WMH: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3MR0: ORGANISM_SCIENTIFIC: BURKHOLDERIA THAILANDENSIS
4EBJ: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
5GGN: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4HDD: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
1VK1: ORGANISM_SCIENTIFIC: PYROCOCCUS FURIOSUS
3ZUC: ORGANISM_SCIENTIFIC: ACETIVIBRIO CELLULOLYTICUS
3GOC: ORGANISM_SCIENTIFIC: STREPTOMYCES AVERMITILIS
4Z5S: ORGANISM_SCIENTIFIC: SYNECHOCYSTIS SP. (STRAIN PCC 6803 / KAZUSA)
2O2X: ORGANISM_SCIENTIFIC: MESORHIZOBIUM LOTI
3F14: ORGANISM_SCIENTIFIC: CYTOPHAGA HUTCHINSONII ATCC 33406
2RFV: ORGANISM_SCIENTIFIC: CITROBACTER FREUNDII
5EWO: ORGANISM_SCIENTIFIC: HUMAN ASTROVIRUS-1
4BOU: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4CS4: ORGANISM_SCIENTIFIC: METHANOSARCINA MAZEI
2FAO: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
1XQO: ORGANISM_SCIENTIFIC: PYROBACULUM AEROPHILUM
4QPN: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4ZJH: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI (STRAIN K12)
2I49: ORGANISM_SCIENTIFIC: SYNECHOCYSTIS SP.
1WER: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5B1A: ORGANISM_SCIENTIFIC: BOS TAURUS
3WMV: ORGANISM_SCIENTIFIC: MYTILUS GALLOPROVINCIALIS
1L9X: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5C9O: ORGANISM_SCIENTIFIC: PHOTORHABDUS LUMINESCENS
3T94: ORGANISM_SCIENTIFIC: SULFOLOBUS SOLFATARICUS
3CT6: ORGANISM_SCIENTIFIC: LACTOCOCCUS LACTIS
3BEX: ORGANISM_SCIENTIFIC: THERMOTOGA MARITIMA
4V3I: ORGANISM_SCIENTIFIC: VIBRIO CHOLERAE
4N2P: ORGANISM_SCIENTIFIC: PYROCOCCUS HORIKOSHII
5CTM: ORGANISM_SCIENTIFIC: BACILLUS PUMILUS
3IFN: ORGANISM_SCIENTIFIC: MUS MUSCULUS
3OE3: ORGANISM_SCIENTIFIC: SALMONELLA ENTERICA
2COV: ORGANISM_SCIENTIFIC: ALCALIGENES SP.
3ITQ: ORGANISM_SCIENTIFIC: BACILLUS ANTHRACIS STR.
5JAZ: ORGANISM_SCIENTIFIC: PLASMODIUM FALCIPARUM (ISOLATE 3D7)
3F43: ORGANISM_SCIENTIFIC: THERMOTOGA MARITIMA
2Z98: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2X5X: ORGANISM_SCIENTIFIC: PAUCIMONAS LEMOIGNEI
5FB7: ORGANISM_SCIENTIFIC: TALAROMYCES MARNEFFEI PM1
4LRU: ORGANISM_SCIENTIFIC: CANDIDA ALBICANS
4WZX: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2ZHJ: ORGANISM_SCIENTIFIC: RATTUS NORVEGICUS
3BHQ: ORGANISM_SCIENTIFIC: MESORHIZOBIUM LOTI
5FKT: ORGANISM_SCIENTIFIC: CELLVIBRIO JAPONICUS
1LKK: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3PPL: ORGANISM_SCIENTIFIC: CORYNEBACTERIUM GLUTAMICUM
2CIB: ORGANISM_SCIENTIFIC: MYCOBACTERIUM TUBERCULOSIS
1Q6Z: ORGANISM_SCIENTIFIC: PSEUDOMONAS PUTIDA
3T7H: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
5F7G: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2FHZ: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2IA7: ORGANISM_SCIENTIFIC: GEOBACTER SULFURREDUCENS
3QVP: ORGANISM_SCIENTIFIC: ASPERGILLUS NIGER
1Z0W: ORGANISM_SCIENTIFIC: ARCHAEOGLOBUS FULGIDUS
5ICU: ORGANISM_SCIENTIFIC: METHYLOSINUS TRICHOSPORIUM OB3B
3IIS: ORGANISM_SCIENTIFIC: AMPHIDINIUM CARTERAE
4JF8: ORGANISM_SCIENTIFIC: BARTONELLA BIRTLESII
4UHT: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
5FAG: ORGANISM_SCIENTIFIC: STREPTOMYCES COELICOLOR A3(2)
2JIS: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2O7A: ORGANISM_SCIENTIFIC: ENTEROBACTERIA PHAGE T4
5B1A: ORGANISM_SCIENTIFIC: BOS TAURUS
1C1D: ORGANISM_SCIENTIFIC: RHODOCOCCUS SP.
1DJ0: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
1DS1: ORGANISM_SCIENTIFIC: STREPTOMYCES CLAVULIGERUS
5KO9: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3GNE: ORGANISM_SCIENTIFIC: CHLORELLA VIRUS
2EGV: ORGANISM_SCIENTIFIC: AQUIFEX AEOLICUS
2XN6: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4XLZ: ORGANISM_SCIENTIFIC: PYROCOCCUS FURIOSUS
3WW9: ORGANISM_SCIENTIFIC: none
3LO8: ORGANISM_SCIENTIFIC: ZEA MAYS
2NZL: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2CAR: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4KEF: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
4QXL: ORGANISM_SCIENTIFIC: SALMONELLA ENTERICA
2OA2: ORGANISM_SCIENTIFIC: BACILLUS HALODURANS
1QNR: ORGANISM_SCIENTIFIC: TRICHODERMA REESEI
4CD5: ORGANISM_SCIENTIFIC: CELLVIBRIO JAPONICUS
1KQF: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
3NR5: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5CGQ: ORGANISM_SCIENTIFIC: SALMONELLA ENTERICA SUBSP. ENTERICA SEROVAR
3MIL: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
2WFW: ORGANISM_SCIENTIFIC: RHODOCOCCUS ERYTHROPOLIS
4LTT: ORGANISM_SCIENTIFIC: HELICOBACTER PYLORI
3G21: ORGANISM_SCIENTIFIC: ROUS SARCOMA VIRUS
5KVG: ORGANISM_SCIENTIFIC: ZIKA VIRUS
3VII: ORGANISM_SCIENTIFIC: NEOTERMES KOSHUNENSIS
3I2K: ORGANISM_SCIENTIFIC: RHODOCOCCUS SP. MB1 'BRESLER 1999'
2WK1: ORGANISM_SCIENTIFIC: STREPTOMYCES CAERULEUS
2EHP: ORGANISM_SCIENTIFIC: AQUIFEX AEOLICUS
2WZB: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3MST: ORGANISM_SCIENTIFIC: THERMOPLASMA VOLCANIUM
2HMJ: ORGANISM_SCIENTIFIC: PSEUDOMONAS SP.
2W1J: ORGANISM_SCIENTIFIC: STREPTOCOCCUS PNEUMONIAE
4EGU: ORGANISM_SCIENTIFIC: CLOSTRIDIUM DIFFICILE
2QAP: ORGANISM_SCIENTIFIC: LEISHMANIA MEXICANA
2V33: ORGANISM_SCIENTIFIC: SEMLIKI FOREST VIRUS
4HLS: ORGANISM_SCIENTIFIC: ORYCTOLAGUS CUNICULUS
4L2I: ORGANISM_SCIENTIFIC: ACIDAMINOCOCCUS FERMENTANS
4DT5: ORGANISM_SCIENTIFIC: RHAGIUM INQUISITOR
5CD2: ORGANISM_SCIENTIFIC: VIBRIO FISCHERI (STRAIN ATCC 700601 / ES114)
1VL7: ORGANISM_SCIENTIFIC: NOSTOC SP.
1XG0: ORGANISM_SCIENTIFIC: RHODOMONAS SP. CS24
4Q2S: ORGANISM_SCIENTIFIC: SCHIZOSACCHAROMYCES POMBE
3ZZP: ORGANISM_SCIENTIFIC: THERMUS THERMOPHILUS
4PIO: ORGANISM_SCIENTIFIC: MYCOBACTERIUM SMEGMATIS
2ZUX: ORGANISM_SCIENTIFIC: BACILLUS SUBTILIS
5ITM: ORGANISM_SCIENTIFIC: SULFOLOBUS SOLFATARICUS
2J5Y: ORGANISM_SCIENTIFIC: PEPTOSTREPTOCOCCUS MAGNUS
3LHC: ORGANISM_SCIENTIFIC: NOSTOC ELLIPSOSPORUM
4HJI: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
3H6J: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
4KL0: ORGANISM_SCIENTIFIC: XANTHOMONAS ORYZAE PV. ORYZAE
3H0N: ORGANISM_SCIENTIFIC: JANNASCHIA SP. CCS1
2ZCM: ORGANISM_SCIENTIFIC: STAPHYLOCOCCUS EPIDERMIDIS
3N6Z: ORGANISM_SCIENTIFIC: BACTEROIDES OVATUS
1SQS: ORGANISM_SCIENTIFIC: STREPTOCOCCUS PNEUMONIAE
5AIM: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
1C4Q: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
3VZ9: ORGANISM_SCIENTIFIC: GALLUS GALLUS
3CUZ: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
3H87: ORGANISM_SCIENTIFIC: MYCOBACTERIUM TUBERCULOSIS
1C7K: ORGANISM_SCIENTIFIC: STREPTOMYCES CAESPITOSUS
5SY4: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
5K8J: ORGANISM_SCIENTIFIC: CAULOBACTER CRESCENTUS
4X9Y: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4XPX: ORGANISM_SCIENTIFIC: METHYLOCOCCUS CAPSULATUS (STRAIN ATCC 33009 /
1IFR: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4I71: ORGANISM_SCIENTIFIC: TRYPANOSOMA BRUCEI BRUCEI
3WGX: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5CL8: ORGANISM_SCIENTIFIC: BACILLUS CEREUS
4EAE: ORGANISM_SCIENTIFIC: LISTERIA MONOCYTOGENES
3S6F: ORGANISM_SCIENTIFIC: DEINOCOCCUS RADIODURANS
2GJ3: ORGANISM_SCIENTIFIC: AZOTOBACTER VINELANDII
4E15: ORGANISM_SCIENTIFIC: DROSOPHILA MELANOGASTER
5C2U: ORGANISM_SCIENTIFIC: CAMELUS DROMEDARIUS
3MDU: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
5FUH: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
4JZZ: ORGANISM_SCIENTIFIC: HUMAN IMMUNODEFICIENCY VIRUS 1
3X0I: ORGANISM_SCIENTIFIC: THERMUS THERMOPHILUS
4HWV: ORGANISM_SCIENTIFIC: ACIDOVORAX CITRULLI
4WH9: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4NI6: ORGANISM_SCIENTIFIC: CLOSTRIDIUM PERFRINGENS B
2HW2: ORGANISM_SCIENTIFIC: MYCOBACTERIUM SMEGMATIS
2IC2: ORGANISM_SCIENTIFIC: DROSOPHILA MELANOGASTER
4X9X: ORGANISM_SCIENTIFIC: STAPHYLOCOCCUS AUREUS (STRAIN MW2)
4NOH: ORGANISM_SCIENTIFIC: BACILLUS ANTHRACIS
5HNV: ORGANISM_SCIENTIFIC: SERRATIA SP. FS14
1F2T: ORGANISM_SCIENTIFIC: PYROCOCCUS FURIOSUS
2NVH: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4JEJ: ORGANISM_SCIENTIFIC: FLAVOBACTERIUM JOHNSONIAE
2R6J: ORGANISM_SCIENTIFIC: OCIMUM BASILICUM
2J9W: ORGANISM_SCIENTIFIC: XENOPUS LAEVIS
3SIG: ORGANISM_SCIENTIFIC: THERMOMONOSPORA CURVATA
1K3X: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
1ATG: ORGANISM_SCIENTIFIC: AZOTOBACTER VINELANDII
4BVX: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2OFZ: ORGANISM_SCIENTIFIC: SARS CORONAVIRUS TOR2
4TZ1: ORGANISM_SCIENTIFIC: STREPTOMYCES SP. SIREXAA-E
4QM6: ORGANISM_SCIENTIFIC: RUMINICLOSTRIDIUM THERMOCELLUM
3C9A: ORGANISM_SCIENTIFIC: DROSOPHILA MELANOGASTER
4R81: ORGANISM_SCIENTIFIC: METHANOTHERMOBACTER MARBURGENSIS
4HRO: ORGANISM_SCIENTIFIC: HALOFERAX VOLCANII DS2
5EW0: ORGANISM_SCIENTIFIC: SERRATIA FONTICOLA
2OML: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
4V0W: ORGANISM_SCIENTIFIC: MUS MUSCULUS
3FSO: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3AMR: ORGANISM_SCIENTIFIC: BACILLUS SUBTILIS
3BUU: ORGANISM_SCIENTIFIC: NITROSOMONAS EUROPAEA ATCC 19718
4Q4W: ORGANISM_SCIENTIFIC: COXSACKIEVIRUS A24
4DQJ: ORGANISM_SCIENTIFIC: PSEUDOMONAS PHAGE PHI6
3EJF: ORGANISM_SCIENTIFIC: AVIAN INFECTIOUS BRONCHITIS VIRUS
5TDA: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4ZMK: ORGANISM_SCIENTIFIC: SCHIZOSACCHAROMYCES POMBE (STRAIN 972 / ATCC
5CEG: ORGANISM_SCIENTIFIC: MESORHIZOBIUM OPPORTUNISTUM (STRAIN LMG 24607 /
3T4L: ORGANISM_SCIENTIFIC: ARABIDOPSIS THALIANA
1T6U: ORGANISM_SCIENTIFIC: STREPTOMYCES COELICOLOR
2WNP: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1NZJ: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2JG0: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2R75: ORGANISM_SCIENTIFIC: AQUIFEX AEOLICUS
4XCB: ORGANISM_SCIENTIFIC: STREPTOMYCES HYGROSCOPICUS SUBSP.
2Y8Y: ORGANISM_SCIENTIFIC: THERMUS THERMOPHILUS
3BOE: ORGANISM_SCIENTIFIC: THALASSIOSIRA WEISSFLOGII
1I27: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1LQV: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1ZV1: ORGANISM_SCIENTIFIC: DROSOPHILA MELANOGASTER
4R9P: ORGANISM_SCIENTIFIC: DROSOPHILA MELANOGASTER
5JRY: ORGANISM_SCIENTIFIC: BURKHOLDERIA MULTIVORANS (STRAIN ATCC 17616 /
3EER: ORGANISM_SCIENTIFIC: VIBRIO CHOLERAE O1 BIOVAR EL TOR
3BWZ: ORGANISM_SCIENTIFIC: ACETIVIBRIO CELLULOLYTICUS
2ZPT: ORGANISM_SCIENTIFIC: MUS MUSCULUS
2VNG: ORGANISM_SCIENTIFIC: CLOSTRIDIUM PERFRINGENS
1PMH: ORGANISM_SCIENTIFIC: CALDICELLULOSIRUPTOR SACCHAROLYTICUS
5LJX: ORGANISM_SCIENTIFIC: HANTAAN VIRUS
5D2K: ORGANISM_SCIENTIFIC: PSEUDOMONAS PUTIDA
5J93: ORGANISM_SCIENTIFIC: LITHOBATES CATESBEIANA
1V5I: ORGANISM_SCIENTIFIC: BACILLUS AMYLOLIQUEFACIENS
5C86: ORGANISM_SCIENTIFIC: COLLETOTRICHUM GRAMINICOLA M1.001
2WOY: ORGANISM_SCIENTIFIC: STREPTOCOCCUS GORDONII
3TEW: ORGANISM_SCIENTIFIC: BACILLUS ANTHRACIS
3ZOQ: ORGANISM_SCIENTIFIC: BACILLUS SUBTILIS SUBSP. SUBTILIS STR. 168
4GWG: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2CXY: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5MPW: ORGANISM_SCIENTIFIC: ARABIDOPSIS THALIANA
2OZT: ORGANISM_SCIENTIFIC: SYNECHOCOCCUS ELONGATUS
4JG2: ORGANISM_SCIENTIFIC: BACILLUS CEREUS
1PQH: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
4LHS: ORGANISM_SCIENTIFIC: BACTEROIDES OVATUS
2YFO: ORGANISM_SCIENTIFIC: RUMINOCOCCUS GNAVUS E1
4CI9: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3AYJ: ORGANISM_SCIENTIFIC: PSEUDOMONAS
2VC8: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3CJM: ORGANISM_SCIENTIFIC: ENTEROCOCCUS FAECALIS
5DFS: ORGANISM_SCIENTIFIC: ATELES SP.
5UE1: ORGANISM_SCIENTIFIC: VIBRIO FISCHERI (STRAIN ATCC 700601 / ES114)
1PO5: ORGANISM_SCIENTIFIC: ORYCTOLAGUS CUNICULUS
4QPT: ORGANISM_SCIENTIFIC: RATTUS NORVEGICUS
3UI4: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1GA6: ORGANISM_SCIENTIFIC: PSEUDOMONAS SP.
2OB3: ORGANISM_SCIENTIFIC: BREVUNDIMONAS DIMINUTA
2BMO: ORGANISM_SCIENTIFIC: COMAMONAS SP.
4EKF: ORGANISM_SCIENTIFIC: HUMAN ADENOVIRUS 2
1W23: ORGANISM_SCIENTIFIC: BACILLUS ALCALOPHILUS
3ZVS: ORGANISM_SCIENTIFIC: ARCHAEOGLOBUS FULGIDUS
2GXQ: ORGANISM_SCIENTIFIC: THERMUS THERMOPHILUS HB27
5EXH: ORGANISM_SCIENTIFIC: SYNTHETIC CONSTRUCT
3VWC: ORGANISM_SCIENTIFIC: COPRINOPSIS CINEREA
4LZX: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5AZW: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4IUS: ORGANISM_SCIENTIFIC: KRIBBELLA FLAVIDA
4GJZ: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5K2L: ORGANISM_SCIENTIFIC: VOLVOX CARTERI F. NAGARIENSIS
3M0M: ORGANISM_SCIENTIFIC: PSEUDOMONAS STUTZERI
2R8E: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI O6
1V0W: ORGANISM_SCIENTIFIC: STREPTOMYCES SP.
5B42: ORGANISM_SCIENTIFIC: AQUIFEX AEOLICUS (STRAIN VF5)
4IQB: ORGANISM_SCIENTIFIC: CAENORHABDITIS ELEGANS
2HOX: ORGANISM_SCIENTIFIC: ALLIUM SATIVUM
5HT2: ORGANISM_SCIENTIFIC: MUS MUSCULUS
3QZR: ORGANISM_SCIENTIFIC: HUMAN ENTEROVIRUS 71
5A6M: ORGANISM_SCIENTIFIC: RUMINICLOSTRIDIUM THERMOCELLUM
1K4I: ORGANISM_SCIENTIFIC: MAGNAPORTHE GRISEA
5H0Q: ORGANISM_SCIENTIFIC: GRIFOLA FRONDOSA
4IEJ: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5L74: ORGANISM_SCIENTIFIC: MUS MUSCULUS
3TOW: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1YC5: ORGANISM_SCIENTIFIC: THERMOTOGA MARITIMA
5IOD: ORGANISM_SCIENTIFIC: STAPHYLOCOCCUS AUREUS
1GUT: ORGANISM_SCIENTIFIC: CLOSTRIDIUM PASTEURIANUM
2XW6: ORGANISM_SCIENTIFIC: THERMUS SP. GH5
5I0Y: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI F11
4EZI: ORGANISM_SCIENTIFIC: LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA STR.
4M1U: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI O157:H7
3ZOJ: ORGANISM_SCIENTIFIC: KOMAGATAELLA PASTORIS
5M10: ORGANISM_SCIENTIFIC: THERMOCRISPUM MUNICIPALE
1KJQ: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2FCO: ORGANISM_SCIENTIFIC: GEOBACILLUS KAUSTOPHILUS
4YWA: ORGANISM_SCIENTIFIC: PSEUDOMONAS AERUGINOSA
1VJU: ORGANISM_SCIENTIFIC: LEISHMANIA MAJOR
2O2K: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4RWU: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE S288C
5EZU: ORGANISM_SCIENTIFIC: VACCINIA VIRUS (STRAIN WESTERN RESERVE)
3LMZ: ORGANISM_SCIENTIFIC: PARABACTEROIDES DISTASONIS
2OXG: ORGANISM_SCIENTIFIC: PARACOCCUS DENITRIFICANS
5TVO: ORGANISM_SCIENTIFIC: TRYPANOSOMA BRUCEI BRUCEI (STRAIN 927/4
2QFE: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3K05: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3U9W: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5KZZ: ORGANISM_SCIENTIFIC: XENOPUS LAEVIS
3RZN: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3CWR: ORGANISM_SCIENTIFIC: RHODOSPIRILLUM RUBRUM ATCC 11170
5KCO: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3AWU: ORGANISM_SCIENTIFIC: STREPTOMYCES CASTANEOGLOBISPORUS
4HNO: ORGANISM_SCIENTIFIC: THERMOTOGA MARITIMA
5A12: ORGANISM_SCIENTIFIC: MAGNETOSPIRILLUM SP.
2W47: ORGANISM_SCIENTIFIC: CLOSTRIDIUM THERMOCELLUM
3E0X: ORGANISM_SCIENTIFIC: CLOSTRIDIUM ACETOBUTYLICUM
2CNQ: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
5M72: ORGANISM_SCIENTIFIC: HOMO SAPIENS
2GRR: ORGANISM_SCIENTIFIC: HOMO SAPIENS
1KDG: ORGANISM_SCIENTIFIC: PHANEROCHAETE CHRYSOSPORIUM
5HGZ: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4U5H: ORGANISM_SCIENTIFIC: CONUS STRIATUS
4NLM: ORGANISM_SCIENTIFIC: LISTERIA MONOCYTOGENES
4ZPC: ORGANISM_SCIENTIFIC: COXSACKIEVIRUS B3
3VRD: ORGANISM_SCIENTIFIC: THERMOCHROMATIUM TEPIDUM
4REK: ORGANISM_SCIENTIFIC: STREPTOMYCES SP.
1QW9: ORGANISM_SCIENTIFIC: GEOBACILLUS STEAROTHERMOPHILUS
2XWV: ORGANISM_SCIENTIFIC: HAEMOPHILUS INFLUENZAE
2ZS0: ORGANISM_SCIENTIFIC: OLIGOBRACHIA MASHIKOI
3E4G: ORGANISM_SCIENTIFIC: BOS TAURUS
2GUD: ORGANISM_SCIENTIFIC: GRIFFITHSIA
3ULJ: ORGANISM_SCIENTIFIC: XENOPUS (SILURANA) TROPICALIS
3PFE: ORGANISM_SCIENTIFIC: LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA STR.
1WLZ: ORGANISM_SCIENTIFIC: HOMO SAPIENS
3PFT: ORGANISM_SCIENTIFIC: MYCOBACTERIUM GOODII
5IK4: ORGANISM_SCIENTIFIC: MUS MUSCULUS
4Y2F: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
2A6Z: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
4KNK: ORGANISM_SCIENTIFIC: STAPHYLOCOCCUS AUREUS SUBSP. AUREUS
1SFS: ORGANISM_SCIENTIFIC: GEOBACILLUS STEAROTHERMOPHILUS
4HCS: ORGANISM_SCIENTIFIC: DANIO RERIO
3WVT: ORGANISM_SCIENTIFIC: EQUUS CABALLUS
5DMD: ORGANISM_SCIENTIFIC: GEOBACILLUS THERMODENITRIFICANS
4B8X: ORGANISM_SCIENTIFIC: STREPTOMYCES COELICOLOR
4CG1: ORGANISM_SCIENTIFIC: THERMOBIFIDA FUSCA
1R6X: ORGANISM_SCIENTIFIC: SACCHAROMYCES CEREVISIAE
3CJS: ORGANISM_SCIENTIFIC: THERMUS THERMOPHILUS
1MWQ: ORGANISM_SCIENTIFIC: HAEMOPHILUS INFLUENZAE
4R3N: ORGANISM_SCIENTIFIC: STREPTOCOCCUS PNEUMONIAE
4QC6: ORGANISM_SCIENTIFIC: STAPHYLOCOCCUS WARNERI
4ZVF: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI K-12
4ZW9: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4ATE: ORGANISM_SCIENTIFIC: ZOBELLIA GALACTANIVORANS
4FS7: ORGANISM_SCIENTIFIC: BACTEROIDES OVATUS
4HBQ: ORGANISM_SCIENTIFIC: HOMO SAPIENS
5HBP: ORGANISM_SCIENTIFIC: ESCHERICHIA COLI
4IN0: ORGANISM_SCIENTIFIC: HOMO SAPIENS
4IIK: ORGANISM_SCIENTIFIC: LEGIONELLA PNEUMOPHILA
